key	d	u	pp	ht	ft	digraph	trial	name
 	1479598948.76	1479598948.83	0.112148046494	0.0717630386353	0.0403850078583	d- 	0	Tiffany
r	1479598948.89	1479598949.01	0.135929107666	0.113081932068	0.0228471755981	 -r	0	Tiffany
a	1479598948.96	1479598949.15	0.0719389915466	0.183897972107	-0.11195898056	r-a	0	Tiffany
n	1479598949.38	1479598949.47	0.416180849075	0.0877060890198	0.328474760056	a-n	0	Tiffany
 	1479598949.5	1479598949.59	0.120008945465	0.0924451351166	0.0275638103485	n- 	0	Tiffany
a	1479598949.58	1479598949.73	0.0798981189728	0.151652097702	-0.0717539787292	 -a	0	Tiffany
l	1479598949.66	1479598949.69	0.0799770355225	0.0318188667297	0.0481581687927	a-l	0	Tiffany
l	1479598949.75	1479598949.85	0.0880899429321	0.103719949722	-0.0156300067902	l-l	0	Tiffany
 	1479598949.82	1479598949.88	0.0728290081024	0.0628108978271	0.0100181102753	l- 	0	Tiffany
t	1479598949.9	1479598950.04	0.0791580677032	0.135834932327	-0.056676864624	 -t	0	Tiffany
h	1479598949.96	1479598950.04	0.0559940338135	0.0874660015106	-0.0314719676971	t-h	0	Tiffany
e	1479598950.01	1479598950.12	0.0558099746704	0.103711843491	-0.0479018688202	h-e	0	Tiffany
 	1479598950.13	1479598950.21	0.11368393898	0.0833959579468	0.0302879810333	e- 	0	Tiffany
w	1479598950.2	1479598950.33	0.0704870223999	0.129775047302	-0.0592880249023	 -w	0	Tiffany
a	1479598950.24	1479598950.38	0.0479588508606	0.136092185974	-0.0881333351135	w-a	0	Tiffany
y	1479598950.32	1479598950.41	0.0720400810242	0.0956900119781	-0.023649930954	a-y	0	Tiffany
 	1479598950.38	1479598950.44	0.0641961097717	0.0555799007416	0.00861620903015	y- 	0	Tiffany
t	1479598950.48	1479598950.6	0.0956258773804	0.119683980942	-0.0240581035614	 -t	0	Tiffany
o	1479598950.52	1479598950.62	0.0482151508331	0.0966129302979	-0.0483977794647	t-o	0	Tiffany
 	1479598950.58	1479598950.64	0.0560297966003	0.0637490749359	-0.00771927833557	o- 	0	Tiffany
w	1479598950.67	1479598950.81	0.0879330635071	0.143762111664	-0.0558290481567	 -w	0	Tiffany
i	1479598950.73	1479598950.83	0.064013004303	0.0957350730896	-0.0317220687866	w-i	0	Tiffany
l	1479598950.78	1479598950.88	0.0478141307831	0.0959298610687	-0.0481157302856	i-l	0	Tiffany
d	1479598950.92	1479598950.99	0.136157989502	0.0768449306488	0.0593130588531	l-d	0	Tiffany
h	1479598950.97	1479598951.04	0.056135892868	0.0715930461884	-0.0154571533203	d-h	0	Tiffany
a	1479598951.05	1479598951.2	0.0798699855804	0.143494129181	-0.0636241436005	h-a	0	Tiffany
c	1479598951.17	1479598951.24	0.119897127151	0.0638828277588	0.0560142993927	a-c	0	Tiffany
k	1479598951.25	1479598951.35	0.0802798271179	0.0954401493073	-0.0151603221893	c-k	0	Tiffany
s	1479598951.36	1479598951.48	0.10381102562	0.11990904808	-0.0160980224609	k-s	0	Tiffany
t	1479598952.16	1479598952.26		0.0966200828552			1	Tiffany
h	1479598952.24	1479598952.33	0.072615146637	0.0956530570984	-0.0230379104614	t-h	1	Tiffany
e	1479598952.34	1479598952.41	0.103827953339	0.0716140270233	0.0322139263153	h-e	1	Tiffany
 	1479598952.39	1479598952.48	0.04842710495	0.0873398780823	-0.0389127731323	e- 	1	Tiffany
q	1479598952.57	1479598952.67	0.185271978378	0.0942659378052	0.0910060405731	 -q	1	Tiffany
u	1479598952.64	1479598952.77	0.0703649520874	0.128097057343	-0.0577321052551	q-u	1	Tiffany
i	1479598952.72	1479598952.8	0.072035074234	0.0797867774963	-0.00775170326233	u-i	1	Tiffany
c	1479598952.8	1479598952.91	0.0879979133606	0.106081962585	-0.0180840492249	i-c	1	Tiffany
k	1479598952.9	1479598953.01	0.095999956131	0.11136007309	-0.0153601169586	c-k	1	Tiffany
 	1479598952.96	1479598953.06	0.0639591217041	0.0958828926086	-0.0319237709045	k- 	1	Tiffany
