key	d	u	pp	ht	ft	digraph	trial	name
l	1479598229.74	1479598229.82	0.0961391925812	0.079708814621	0.0164303779602	l-l	0	LUKE
 	1479598229.81	1479598229.88	0.0719239711761	0.0717880725861	0.000135898590088	l- 	0	LUKE
t	1479598229.9	1479598229.99	0.0893828868866	0.0941541194916	-0.00477123260498	 -t	0	LUKE
h	1479598229.96	1479598230.05	0.0621140003204	0.0892601013184	-0.0271461009979	t-h	0	LUKE
e	1479598230.04	1479598230.15	0.0800960063934	0.108773946762	-0.0286779403687	h-e	0	LUKE
 	1479598230.14	1479598230.19	0.0967860221863	0.054603099823	0.0421829223633	e- 	0	LUKE
w	1479598230.21	1479598230.3	0.0715761184692	0.0915729999542	-0.019996881485	 -w	0	LUKE
a	1479598230.31	1479598230.47	0.0954728126526	0.168270111084	-0.0727972984314	w-a	0	LUKE
y	1479598230.43	1479598230.53	0.120115041733	0.104137182236	0.0159778594971	a-y	0	LUKE
 	1479598230.51	1479598230.56	0.0804941654205	0.0557448863983	0.0247492790222	y- 	0	LUKE
t	1479598230.63	1479598230.74	0.119827985764	0.110311985016	0.00951600074768	 -t	0	LUKE
o	1479598230.72	1479598230.81	0.0967099666595	0.0870790481567	0.00963091850281	t-o	0	LUKE
 	1479598230.8	1479598230.88	0.0790250301361	0.0799508094788	-0.000925779342651	o- 	0	LUKE
w	1479598230.91	1479598231.02	0.104242801666	0.114723205566	-0.0104804039001	 -w	0	LUKE
i	1479598231.03	1479598231.14	0.119238138199	0.112641096115	0.00659704208374	w-i	0	LUKE
l	1479598231.13	1479598231.25	0.104798078537	0.122431993484	-0.0176339149475	i-l	0	LUKE
d	1479598231.23	1479598231.34	0.0961849689484	0.111425876617	-0.0152409076691	l-d	0	LUKE
h	1479598231.38	1479598231.46	0.151883840561	0.0793330669403	0.0725507736206	d-h	0	LUKE
a	1479598231.45	1479598231.57	0.0717949867249	0.119932174683	-0.0481371879578	h-a	0	LUKE
c	1479598231.56	1479598231.67	0.112092018127	0.111598968506	0.000493049621582	a-c	0	LUKE
k	1479598231.67	1479598231.75	0.104001045227	0.0879089832306	0.0160920619965	c-k	0	LUKE
s	1479598231.78	1479598231.84	0.111699104309	0.0642600059509	0.0474390983582	k-s	0	LUKE
t	1479598232.34	1479598232.43		0.095685005188			1	LUKE
h	1479598232.44	1479598232.54	0.103876113892	0.0935049057007	0.0103712081909	t-h	1	LUKE
e	1479598232.5	1479598232.58	0.0561089515686	0.0790009498596	-0.022891998291	h-e	1	LUKE
 	1479598232.57	1479598232.67	0.0717198848724	0.0962560176849	-0.0245361328125	e- 	1	LUKE
q	1479598232.76	1479598232.85	0.192131996155	0.0882301330566	0.103901863098	 -q	1	LUKE
u	1479598232.89	1479598232.99	0.127973079681	0.0959219932556	0.0320510864258	q-u	1	LUKE
i	1479598232.93	1479598233.03	0.0401639938354	0.0957279205322	-0.0555639266968	u-i	1	LUKE
c	1479598233.03	1479598233.14	0.103838920593	0.103466033936	0.000372886657715	i-c	1	LUKE
k	1479598233.14	1479598233.21	0.103572130203	0.0721879005432	0.03138422966	c-k	1	LUKE
 	1479598233.22	1479598233.31	0.0803589820862	0.0874609947205	-0.00710201263428	k- 	1	LUKE
b	1479598233.38	1479598233.44	0.158369064331	0.065309047699	0.0930600166321	 -b	1	LUKE
r	1479598233.55	1479598233.64	0.170457839966	0.0946931838989	0.0757646560669	b-r	1	LUKE
o	1479598233.63	1479598233.75	0.0867249965668	0.112282037735	-0.0255570411682	r-o	1	LUKE
w	1479598233.75	1479598233.87	0.120434999466	0.113395214081	0.00703978538513	o-w	1	LUKE
n	1479598233.88	1479598233.99	0.128027200699	0.103957891464	0.0240693092346	w-n	1	LUKE
 	1479598233.99	1479598234.07	0.112252950668	0.0715498924255	0.0407030582428	n- 	1	LUKE
f	1479598234.1	1479598234.19	0.107054948807	0.0923180580139	0.0147368907928	 -f	1	LUKE
o	1479598234.19	1479598234.27	0.0846529006958	0.0879890918732	-0.00333619117737	f-o	1	LUKE
x	1479598234.35	1479598234.47	0.164669036865	0.123208045959	0.0414609909058	o-x	1	LUKE
 	1479598234.5	1479598234.57	0.147737979889	0.0710790157318	0.0766589641571	x- 	1	LUKE
j	1479598234.9	1479598235.02	0.399857997894	0.119575023651	0.280282974243	 -j	1	LUKE
u	1479598235.09	1479598235.17	0.191398143768	0.075747013092	0.115651130676	j-u	1	LUKE
m	1479598235.22	1479598235.37	0.128439903259	0.151777029037	-0.0233371257782	u-m	1	LUKE
p	1479598235.3	1479598235.41	0.0798830986023	0.11208987236	-0.0322067737579	m-p	1	LUKE
e	1479598235.44	1479598235.49	0.144172906876	0.0478200912476	0.0963528156281	p-e	1	LUKE
d	1479598235.64	1479598235.75	0.201365947723	0.102477073669	0.098888874054	e-d	1	LUKE
 	1479598235.74	1479598235.84	0.0946960449219	0.0985200405121	-0.00382399559021	d- 	1	LUKE
o	1479598235.83	1479598235.92	0.0877230167389	0.0961549282074	-0.00843191146851	 -o	1	LUKE
v	1479598235.91	1479598236.01	0.0806000232697	0.103128910065	-0.022528886795	o-v	1	LUKE
e	1479598236.07	1479598236.2	0.167603969574	0.12238907814	0.0452148914337	v-e	1	LUKE
r	1479598236.15	1479598236.24	0.071937084198	0.0958759784698	-0.0239388942719	e-r	1	LUKE
 	1479598236.22	1479598236.26	0.0755889415741	0.0361769199371	0.039412021637	r- 	1	LUKE
t	1479598236.34	1479598236.46	0.116338968277	0.122826099396	-0.00648713111877	 -t	1	LUKE
h	1479598236.44	1479598236.51	0.103970050812	0.0637419223785	0.0402281284332	t-h	1	LUKE
e	1479598236.5	1479598236.58	0.056186914444	0.0795691013336	-0.0233821868896	h-e	1	LUKE
 	1479598236.56	1479598236.64	0.0639610290527	0.0797741413116	-0.0158131122589	e- 	1	LUKE
l	1479598236.66	1479598236.77	0.0956110954285	0.112398862839	-0.0167877674103	 -l	1	LUKE
a	1479598236.76	1479598236.86	0.0981149673462	0.101998090744	-0.00388312339783	l-a	1	LUKE
z	1479598236.96	1479598237.07	0.206284999847	0.103857040405	0.102427959442	a-z	1	LUKE
y	1479598237.12	1479598237.23	0.159801959991	0.111706972122	0.0480949878693	z-y	1	LUKE
 	1479598237.25	1479598237.34	0.12822508812	0.0878019332886	0.0404231548309	y- 	1	LUKE
f	1479598237.39	1479598237.49	0.143728017807	0.0921850204468	0.0515429973602	 -f	1	LUKE
del	1479598237.74	1479598237.81	0.344265937805	0.0715079307556	0.27275800705	f-del	1	LUKE
d	1479598237.87	1479598237.97	0.127976894379	0.103761196136	0.0242156982422	del-d	1	LUKE
o	1479598237.98	1479598238.07	0.111612081528	0.0880219936371	0.0235900878906	d-o	1	LUKE
g	1479598238.07	1479598238.18	0.0962560176849	0.103718996048	-0.00746297836304	o-g	1	LUKE
 	1479598238.19	1479598238.28	0.114212036133	0.0935130119324	0.0206990242004	g- 	1	LUKE
a	1479598238.37	1479598238.47	0.181789875031	0.102436065674	0.0793538093567	 -a	1	LUKE
n	1479598238.48	1479598238.58	0.11186504364	0.0959370136261	0.015928030014	a-n	1	LUKE
d	1479598238.55	1479598238.64	0.0722050666809	0.0817849636078	-0.00957989692688	n-d	1	LUKE
 	1479598238.63	1479598238.72	0.071359872818	0.0893650054932	-0.0180051326752	d- 	1	LUKE
r	1479598238.76	1479598238.88	0.134729146957	0.121481895447	0.0132472515106	 -r	1	LUKE
a	1479598238.85	1479598238.97	0.0940120220184	0.115495920181	-0.0214838981628	r-a	1	LUKE
n	1479598238.93	1479598239.02	0.0754959583282	0.0919499397278	-0.0164539813995	a-n	1	LUKE
 	1479598239.05	1479598239.13	0.120403051376	0.079717874527	0.0406851768494	n- 	1	LUKE
l	1479598239.24	1479598239.29	0.192219018936	0.0474908351898	0.144728183746	 -l	1	LUKE
del	1479598239.53	1479598239.59	0.287668943405	0.0558049678802	0.231863975525	l-del	1	LUKE
a	1479598239.61	1479598239.73	0.0799300670624	0.119875907898	-0.0399458408356	del-a	1	LUKE
l	1479598239.71	1479598239.75	0.104675769806	0.0306432247162	0.0740325450897	a-l	1	LUKE
l	1479598239.82	1479598239.87	0.107837200165	0.0512139797211	0.0566232204437	l-l	1	LUKE
 	1479598239.88	1479598239.98	0.0598919391632	0.097804069519	-0.0379121303558	l- 	1	LUKE
t	1479598239.98	1479598240.08	0.0973429679871	0.102473020554	-0.00513005256653	 -t	1	LUKE
h	1479598240.06	1479598240.14	0.0750911235809	0.0827529430389	-0.00766181945801	t-h	1	LUKE
e	1479598240.15	1479598240.23	0.0913288593292	0.0798079967499	0.0115208625793	h-e	1	LUKE
 	1479598240.23	1479598240.33	0.087898015976	0.0958909988403	-0.00799298286438	e- 	1	LUKE
w	1479598240.35	1479598240.43	0.111949920654	0.0877330303192	0.0242168903351	 -w	1	LUKE
a	1479598240.46	1479598240.61	0.114087104797	0.150079965591	-0.0359928607941	w-a	1	LUKE
y	1479598240.61	1479598240.71	0.150230884552	0.104214191437	0.0460166931152	a-y	1	LUKE
 	1479598240.73	1479598240.82	0.119691133499	0.0877959728241	0.031895160675	y- 	1	LUKE
t	1479598241.14	1479598241.24	0.408127069473	0.103715896606	0.304411172867	 -t	1	LUKE
o	1479598241.21	1479598241.32	0.0719749927521	0.111702919006	-0.0397279262543	t-o	1	LUKE
 	1479598241.29	1479598241.39	0.0800869464874	0.0956728458405	-0.015585899353	o- 	1	LUKE
w	1479598241.39	1479598241.5	0.103759050369	0.103729963303	2.90870666504e-05	 -w	1	LUKE
i	1479598241.51	1479598241.63	0.119751930237	0.112145900726	0.0076060295105	w-i	1	LUKE
l	1479598241.63	1479598241.75	0.120001077652	0.112159967422	0.00784111022949	i-l	1	LUKE
d	1479598241.71	1479598241.83	0.0810217857361	0.111012220383	-0.0299904346466	l-d	1	LUKE
h	1479598241.87	1479598241.95	0.159561157227	0.0801179409027	0.0794432163239	d-h	1	LUKE
a	1479598241.96	1479598242.09	0.0871939659119	0.131249904633	-0.0440559387207	h-a	1	LUKE
c	1479598242.07	1479598242.19	0.112613916397	0.111780166626	0.000833749771118	a-c	1	LUKE
k	1479598242.15	1479598242.26	0.0800020694733	0.103543043137	-0.0235409736633	c-k	1	LUKE
s	1479598242.27	1479598242.35	0.119941949844	0.0716600418091	0.0482819080353	k-s	1	LUKE
t	1479598242.57	1479598242.66		0.0883069038391			2	LUKE
h	1479598242.67	1479598242.76	0.0964589118958	0.0933339595795	0.00312495231628	t-h	2	LUKE
e	1479598242.73	1479598242.81	0.0637919902802	0.0794780254364	-0.0156860351562	h-e	2	LUKE
 	1479598242.8	1479598242.87	0.0735890865326	0.0703330039978	0.00325608253479	e- 	2	LUKE
q	1479598242.94	1479598243.03	0.134478092194	0.0880119800568	0.0464661121368	 -q	2	LUKE
u	1479598243.01	1479598243.11	0.0717599391937	0.0957870483398	-0.0240271091461	q-u	2	LUKE
i	1479598243.07	1479598243.12	0.0564620494843	0.0553359985352	0.0011260509491	u-i	2	LUKE
c	1479598243.17	1479598243.27	0.103981018066	0.103428840637	0.000552177429199	i-c	2	LUKE
k	1479598243.26	1479598243.31	0.088812828064	0.0464351177216	0.0423777103424	c-k	2	LUKE
 	1479598243.35	1479598243.43	0.0871341228485	0.087602853775	-0.000468730926514	k- 	2	LUKE
b	1479598243.49	1479598243.56	0.144410848618	0.0721051692963	0.0723056793213	 -b	2	LUKE
r	1479598243.68	1479598243.76	0.193494081497	0.0779631137848	0.115530967712	b-r	2	LUKE
o	1479598243.75	1479598243.82	0.0621449947357	0.0716121196747	-0.00946712493896	r-o	2	LUKE
w	1479598243.88	1479598243.97	0.136172056198	0.0869319438934	0.0492401123047	o-w	2	LUKE
n	1479598243.96	1479598244.07	0.0794370174408	0.112510919571	-0.0330739021301	w-n	2	LUKE
 	1479598244.07	1479598244.16	0.112664937973	0.0874810218811	0.0251839160919	n- 	2	LUKE
f	1479598244.2	1479598244.28	0.128885030746	0.0811150074005	0.0477700233459	 -f	2	LUKE
o	1479598244.27	1479598244.35	0.0705349445343	0.0801610946655	-0.00962615013123	f-o	2	LUKE
x	1479598244.4	1479598244.49	0.127870082855	0.088152885437	0.0397171974182	o-x	2	LUKE
 	1479598244.51	1479598244.59	0.103857040405	0.0797758102417	0.0240812301636	x- 	2	LUKE
j	1479598244.88	1479598245.0	0.377067804337	0.119136095047	0.25793170929	 -j	2	LUKE
u	1479598245.07	1479598245.14	0.191070079803	0.0641760826111	0.126893997192	j-u	2	LUKE
m	1479598245.21	1479598245.35	0.136327981949	0.135689973831	0.000638008117676	u-m	2	LUKE
p	1479598245.29	1479598245.41	0.0797510147095	0.119859933853	-0.0401089191437	m-p	2	LUKE
e	1479598245.35	1479598245.43	0.0636639595032	0.0802330970764	-0.0165691375732	p-e	2	LUKE
d	1479598245.51	1479598245.6	0.152440071106	0.0953600406647	0.0570800304413	e-d	2	LUKE
 	1479598245.59	1479598245.69	0.0882890224457	0.0956220626831	-0.00733304023743	d- 	2	LUKE
o	1479598245.7	1479598245.77	0.103916883469	0.0713641643524	0.0325527191162	 -o	2	LUKE
v	1479598245.78	1479598245.86	0.0794951915741	0.0801639556885	-0.00066876411438	o-v	2	LUKE
e	1479598245.91	1479598246.03	0.137032985687	0.111090898514	0.0259420871735	v-e	2	LUKE
r	1479598245.98	1479598246.07	0.0634078979492	0.0960299968719	-0.0326220989227	e-r	2	LUKE
 	1479598246.03	1479598246.11	0.0559339523315	0.0711090564728	-0.0151751041412	r- 	2	LUKE
t	1479598246.13	1479598246.23	0.098699092865	0.100811958313	-0.002112865448	 -t	2	LUKE
h	1479598246.2	1479598246.27	0.067085981369	0.0670030117035	8.29696655273e-05	t-h	2	LUKE
e	1479598246.27	1479598246.37	0.0664420127869	0.102699995041	-0.036257982254	h-e	2	LUKE
 	1479598246.34	1479598246.44	0.0714199542999	0.104063034058	-0.0326430797577	e- 	2	LUKE
l	1479598246.41	1479598246.5	0.073273897171	0.0867621898651	-0.0134882926941	 -l	2	LUKE
a	1479598246.49	1479598246.59	0.0791800022125	0.0956091880798	-0.0164291858673	l-a	2	LUKE
z	1479598246.71	1479598246.81	0.215926170349	0.103271961212	0.112654209137	a-z	2	LUKE
y	1479598246.87	1479598246.97	0.1598508358	0.106685161591	0.0531656742096	z-y	2	LUKE
 	1479598246.97	1479598247.06	0.106812000275	0.0848882198334	0.0219237804413	y- 	2	LUKE
d	1479598247.11	1479598247.2	0.141957044601	0.0895941257477	0.0523629188538	 -d	2	LUKE
o	1479598247.19	1479598247.28	0.0714421272278	0.0895168781281	-0.0180747509003	d-o	2	LUKE
g	1479598247.3	1479598247.39	0.111439943314	0.0961380004883	0.0153019428253	o-g	2	LUKE
 	1479598247.4	1479598247.51	0.10431599617	0.107850074768	-0.00353407859802	g- 	2	LUKE
a	1479598247.54	1479598247.63	0.136122941971	0.0878701210022	0.0482528209686	 -a	2	LUKE
n	1479598247.63	1479598247.71	0.0880210399628	0.0877509117126	0.000270128250122	a-n	2	LUKE
d	1479598247.68	1479598247.79	0.0566260814667	0.109382867813	-0.0527567863464	n-d	2	LUKE
 	1479598247.79	1479598247.85	0.109549045563	0.0578968524933	0.0516521930695	d- 	2	LUKE
r	1479598247.88	1479598248.0	0.0855329036713	0.127208948135	-0.0416760444641	 -r	2	LUKE
a	1479598247.97	1479598248.09	0.0920100212097	0.120065927505	-0.0280559062958	r-a	2	LUKE
n	1479598248.06	1479598248.15	0.0882740020752	0.0957250595093	-0.00745105743408	a-n	2	LUKE
 	1479598248.18	1479598248.27	0.119751930237	0.0908110141754	0.0289409160614	n- 	2	LUKE
a	1479598248.31	1479598248.42	0.127989053726	0.114099025726	0.0138900279999	 -a	2	LUKE
l	1479598248.37	1479598248.43	0.0642268657684	0.0635690689087	0.000657796859741	a-l	2	LUKE
l	1479598248.49	1479598248.57	0.119895219803	0.0834448337555	0.0364503860474	l-l	2	LUKE
 	1479598248.55	1479598248.64	0.056156873703	0.0953729152679	-0.0392160415649	l- 	2	LUKE
t	1479598248.66	1479598248.76	0.111974954605	0.103391170502	0.00858378410339	 -t	2	LUKE
h	1479598248.74	1479598248.84	0.0824291706085	0.0968449115753	-0.0144157409668	t-h	2	LUKE
e	1479598248.82	1479598248.92	0.0775618553162	0.10328912735	-0.0257272720337	h-e	2	LUKE
 	1479598248.91	1479598248.99	0.0875499248505	0.0802550315857	0.00729489326477	e- 	2	LUKE
w	1479598248.99	1479598249.09	0.0885941982269	0.0953469276428	-0.00675272941589	 -w	2	LUKE
a	1479598249.12	1479598249.27	0.1281478405	0.151299953461	-0.0231521129608	w-a	2	LUKE
y	1479598249.22	1479598249.31	0.101718187332	0.0816299915314	0.0200881958008	a-y	2	LUKE
 	1479598249.26	1479598249.36	0.0340309143066	0.103870868683	-0.0698399543762	y- 	2	LUKE
t	1479598249.43	1479598249.53	0.168618917465	0.103108167648	0.0655107498169	 -t	2	LUKE
o	1479598249.52	1479598249.59	0.0953080654144	0.0653290748596	0.0299789905548	t-o	2	LUKE
 	1479598249.61	1479598249.68	0.0865058898926	0.0737111568451	0.0127947330475	o- 	2	LUKE
w	1479598249.74	1479598249.82	0.129489183426	0.0816879272461	0.0478012561798	 -w	2	LUKE
i	1479598249.87	1479598249.92	0.128258943558	0.0555839538574	0.0726749897003	w-i	2	LUKE
l	1479598249.99	1479598250.1	0.119804859161	0.11131811142	0.0084867477417	i-l	2	LUKE
d	1479598250.07	1479598250.17	0.087925195694	0.0954418182373	-0.00751662254333	l-d	2	LUKE
h	1479598250.22	1479598250.31	0.143932819366	0.0873010158539	0.0566318035126	d-h	2	LUKE
a	1479598250.29	1479598250.39	0.0715730190277	0.104045152664	-0.0324721336365	h-a	2	LUKE
c	1479598250.41	1479598250.51	0.120475053787	0.100354909897	0.0201201438904	a-c	2	LUKE
k	1479598250.49	1479598250.55	0.0798850059509	0.0638580322266	0.0160269737244	c-k	2	LUKE
s	1479598250.57	1479598250.66	0.0799090862274	0.087965965271	-0.00805687904358	k-s	2	LUKE
t	1479598251.33	1479598251.43		0.103210926056			3	LUKE
h	1479598251.39	1479598251.48	0.0631048679352	0.0877211093903	-0.0246162414551	t-h	3	LUKE
e	1479598251.49	1479598251.6	0.0958731174469	0.112581968307	-0.0167088508606	h-e	3	LUKE
 	1479598251.59	1479598251.68	0.0963728427887	0.0954961776733	0.000876665115356	e- 	3	LUKE
q	1479598251.72	1479598251.81	0.135684967041	0.0929100513458	0.0427749156952	 -q	3	LUKE
u	1479598251.79	1479598251.9	0.0691561698914	0.106433868408	-0.0372776985168	q-u	3	LUKE
i	1479598251.85	1479598251.93	0.0589900016785	0.0796349048615	-0.020644903183	u-i	3	LUKE
c	1479598251.94	1479598252.05	0.0877459049225	0.115172147751	-0.0274262428284	i-c	3	LUKE
k	1479598252.05	1479598252.1	0.114870071411	0.0523519515991	0.062518119812	c-k	3	LUKE
 	1479598252.1	1479598252.19	0.0449290275574	0.0880949497223	-0.0431659221649	k- 	3	LUKE
b	1479598252.24	1479598252.31	0.144332885742	0.0717661380768	0.0725667476654	 -b	3	LUKE
r	1479598252.43	1479598252.51	0.18409204483	0.0876851081848	0.0964069366455	b-r	3	LUKE
o	1479598252.52	1479598252.6	0.0957870483398	0.0795578956604	0.0162291526794	r-o	3	LUKE
w	1479598252.63	1479598252.71	0.112014055252	0.0798559188843	0.0321581363678	o-w	3	LUKE
n	1479598252.71	1479598252.79	0.071897983551	0.0877280235291	-0.015830039978	w-n	3	LUKE
 	1479598252.83	1479598252.94	0.11963891983	0.112016916275	0.0076220035553	n- 	3	LUKE
f	1479598252.97	1479598253.08	0.144577980042	0.10967707634	0.0349009037018	 -f	3	LUKE
o	1479598253.08	1479598253.14	0.109776973724	0.0579380989075	0.0518388748169	f-o	3	LUKE
x	1479598253.19	1479598253.32	0.106198072433	0.131525039673	-0.0253269672394	o-x	3	LUKE
 	1479598253.3	1479598253.37	0.111294031143	0.0720498561859	0.0392441749573	x- 	3	LUKE
j	1479598253.51	1479598253.61	0.208381891251	0.103489160538	0.104892730713	 -j	3	LUKE
u	1479598253.65	1479598253.71	0.144771099091	0.0631949901581	0.0815761089325	j-u	3	LUKE
m	1479598253.78	1479598253.93	0.127496957779	0.151753902435	-0.0242569446564	u-m	3	LUKE
p	1479598253.87	1479598254.01	0.0879909992218	0.143812894821	-0.0558218955994	m-p	3	LUKE
e	1479598253.95	1479598254.01	0.088042974472	0.055634021759	0.032408952713	p-e	3	LUKE
d	1479598254.11	1479598254.19	0.151876926422	0.0877120494843	0.0641648769379	e-d	3	LUKE
 	1479598254.17	1479598254.27	0.0671391487122	0.0927879810333	-0.0256488323212	d- 	3	LUKE
o	1479598254.23	1479598254.33	0.0613968372345	0.094749212265	-0.0333523750305	 -o	3	LUKE
v	1479598254.32	1479598254.41	0.0875010490417	0.0875589847565	-5.79357147217e-05	o-v	3	LUKE
e	1479598254.47	1479598254.59	0.143810033798	0.119771003723	0.0240390300751	v-e	3	LUKE
r	1479598254.53	1479598254.61	0.0640299320221	0.0796802043915	-0.0156502723694	e-r	3	LUKE
 	1479598254.59	1479598254.66	0.0642750263214	0.0637061595917	0.000568866729736	r- 	3	LUKE
t	1479598254.7	1479598254.81	0.104001045227	0.112051963806	-0.0080509185791	 -t	3	LUKE
h	1479598254.78	1479598254.86	0.080169916153	0.0814011096954	-0.00123119354248	t-h	3	LUKE
e	1479598254.86	1479598254.95	0.0808501243591	0.0946249961853	-0.0137748718262	h-e	3	LUKE
 	1479598254.92	1479598255.02	0.062157869339	0.0978682041168	-0.0357103347778	e- 	3	LUKE
l	1479598255.01	1479598255.1	0.0917661190033	0.0889410972595	0.00282502174377	 -l	3	LUKE
a	1479598255.1	1479598255.18	0.0884299278259	0.0758881568909	0.0125417709351	l-a	3	LUKE
z	1479598255.31	1479598255.39	0.204189062119	0.0877270698547	0.116461992264	a-z	3	LUKE
y	1479598255.45	1479598255.56	0.14496588707	0.111089229584	0.033876657486	z-y	3	LUKE
 	1479598255.58	1479598255.66	0.1273021698	0.0797598361969	0.0475423336029	y- 	3	LUKE
d	1479598255.74	1479598255.79	0.159857988358	0.0562520027161	0.103605985641	 -d	3	LUKE
o	1479598255.79	1479598255.87	0.056412935257	0.0717289447784	-0.0153160095215	d-o	3	LUKE
