key	d	u	pp	ht	ft	digraph	trial	name
a	1479593446.69	1479593446.85	0.0882928371429	0.160107135773	-0.0718142986298	h-a	0	Joe
c	1479593446.78	1479593446.91	0.0956721305847	0.127991914749	-0.0323197841644	a-c	0	Joe
k	1479593446.88	1479593446.99	0.095978975296	0.111845970154	-0.0158669948578	c-k	0	Joe
s	1479593447.04	1479593447.19	0.160138845444	0.151628017426	0.00851082801819	k-s	0	Joe
t	1479593448.88	1479593449.12		0.23179101944			1	Joe
h	1479593448.96	1479593449.06	0.0798079967499	0.0958349704742	-0.0160269737244	t-h	1	Joe
e	1479593449.02	1479593449.14	0.0561490058899	0.119621992111	-0.0634729862213	h-e	1	Joe
 	1479593449.12	1479593449.21	0.0959780216217	0.0956628322601	0.000315189361572	e- 	1	Joe
q	1479593449.43	1479593449.54	0.311972856522	0.111881971359	0.200090885162	 -q	1	Joe
u	1479593449.59	1479593449.65	0.159978151321	0.0634708404541	0.0965073108673	q-u	1	Joe
i	1479593449.72	1479593449.8	0.136034011841	0.0797848701477	0.0562491416931	u-i	1	Joe
c	1479593449.87	1479593450.0	0.143472909927	0.128298044205	0.0151748657227	i-c	1	Joe
k	1479593449.97	1479593450.1	0.104641914368	0.131193161011	-0.0265512466431	c-k	1	Joe
 	1479593450.2	1479593450.3	0.231760978699	0.0954651832581	0.136295795441	k- 	1	Joe
b	1479593450.33	1479593450.48	0.128143072128	0.143692016602	-0.0155489444733	 -b	1	Joe
r	1479593450.4	1479593450.56	0.0716569423676	0.1514980793	-0.0798411369324	b-r	1	Joe
o	1479593450.55	1479593450.64	0.143916130066	0.0881080627441	0.0558080673218	r-o	1	Joe
w	1479593450.67	1479593450.81	0.120313882828	0.143691062927	-0.0233771800995	o-w	1	Joe
n	1479593450.78	1479593450.9	0.111730098724	0.120106935501	-0.00837683677673	w-n	1	Joe
 	1479593450.97	1479593451.06	0.192497968674	0.0874528884888	0.105045080185	n- 	1	Joe
f	1479593451.08	1479593451.18	0.106199026108	0.10113286972	0.00506615638733	 -f	1	Joe
o	1479593451.21	1479593451.3	0.133595943451	0.0829820632935	0.0506138801575	f-o	1	Joe
x	1479593451.37	1479593451.52	0.159765005112	0.151588916779	0.00817608833313	o-x	1	Joe
 	1479593451.48	1479593451.58	0.111977100372	0.0961108207703	0.0158662796021	x- 	1	Joe
j	1479593452.13	1479593452.22	0.648198843002	0.0878691673279	0.560329675674	 -j	1	Joe
u	1479593452.3	1479593452.38	0.167533159256	0.0801680088043	0.0873651504517	j-u	1	Joe
m	1479593452.5	1479593452.56	0.200484037399	0.0637657642365	0.136718273163	u-m	1	Joe
o	1479593452.68	1479593452.77	0.183889865875	0.0877690315247	0.0961208343506	m-o	1	Joe
e	1479593452.84	1479593452.96	0.15208697319	0.119724988937	0.0323619842529	o-e	1	Joe
d	1479593452.9	1479593453.04	0.0635409355164	0.134981155396	-0.0714402198792	e-d	1	Joe
 	1479593453.0	1479593453.08	0.104306221008	0.077868938446	0.0264372825623	d- 	1	Joe
del	1479593453.26	1479593453.33	0.2560338974	0.0717120170593	0.184321880341	 -del	1	Joe
del	1479593453.38	1479593453.44	0.120101928711	0.0636069774628	0.0564949512482	del-del	1	Joe
del	1479593453.52	1479593453.58	0.136202096939	0.064661026001	0.0715410709381	del-del	1	Joe
del	1479593453.64	1479593453.7	0.127557992935	0.0559890270233	0.0715689659119	del-del	1	Joe
p	1479593454.12	1479593454.2	0.479991912842	0.0720310211182	0.407960891724	del-p	1	Joe
e	1479593454.21	1479593454.36	0.0882761478424	0.151818990707	-0.063542842865	p-e	1	Joe
d	1479593454.28	1479593454.4	0.0636539459229	0.128211021423	-0.0645570755005	e-d	1	Joe
 	1479593454.4	1479593454.5	0.121562004089	0.102648019791	0.0189139842987	d- 	1	Joe
o	1479593454.56	1479593454.65	0.158691883087	0.0961170196533	0.0625748634338	 -o	1	Joe
v	1479593454.62	1479593454.75	0.0639851093292	0.127804994583	-0.0638198852539	o-v	1	Joe
e	1479593454.76	1479593454.9	0.136039972305	0.144169092178	-0.00812911987305	v-e	1	Joe
r	1479593454.8	1479593454.96	0.0398418903351	0.159820079803	-0.119978189468	e-r	1	Joe
 	1479593454.95	1479593455.04	0.152115106583	0.0957279205322	0.0563871860504	r- 	1	Joe
t	1479593455.12	1479593455.36	0.175560951233	0.231975078583	-0.0564141273499	 -t	1	Joe
h	1479593455.18	1479593455.3	0.0566251277924	0.119593858719	-0.0629687309265	t-h	1	Joe
e	1479593455.24	1479593455.36	0.0557208061218	0.127382040024	-0.071661233902	h-e	1	Joe
 	1479593455.28	1479593455.4	0.0403192043304	0.119366884232	-0.0790476799011	e- 	1	Joe
l	1479593455.44	1479593455.52	0.159284830093	0.0889921188354	0.0702927112579	 -l	1	Joe
a	1479593455.52	1479593455.63	0.0885000228882	0.107949972153	-0.0194499492645	l-a	1	Joe
z	1479593455.82	1479593455.93	0.296118021011	0.111617088318	0.184500932693	a-z	1	Joe
y	1479593456.28	1479593456.32	0.461261034012	0.0424580574036	0.418802976608	z-y	1	Joe
 	1479593456.6	1479593456.69	0.32261300087	0.0878520011902	0.23476099968	y- 	1	Joe
d	1479593456.84	1479593457.0	0.231884002686	0.15998005867	0.0719039440155	 -d	1	Joe
o	1479593456.97	1479593457.08	0.136157035828	0.111746072769	0.0244109630585	d-o	1	Joe
 	1479593457.15	1479593457.24	0.175878047943	0.0876569747925	0.0882210731506	o- 	1	Joe
g	1479593457.16	1479593457.31	0.00765085220337	0.151605129242	-0.143954277039	 -g	1	Joe
a	1479593457.33	1479593457.47	0.176332950592	0.13582611084	0.0405068397522	g-a	1	Joe
del	1479593457.66	1479593457.71	0.328252077103	0.047534942627	0.280717134476	a-del	1	Joe
del	1479593457.78	1479593457.84	0.119770050049	0.0556750297546	0.0640950202942	del-del	1	Joe
del	1479593457.91	1479593458.0	0.127742052078	0.0958888530731	0.0318531990051	del-del	1	Joe
g	1479593458.01	1479593458.12	0.10427904129	0.111375808716	-0.00709676742554	del-g	1	Joe
 	1479593458.08	1479593458.18	0.0720458030701	0.0984630584717	-0.0264172554016	g- 	1	Joe
a	1479593458.22	1479593458.34	0.135976076126	0.119268894196	0.0167071819305	 -a	1	Joe
n	1479593458.32	1479593458.44	0.103934049606	0.111712932587	-0.00777888298035	a-n	1	Joe
d	1479593458.39	1479593458.49	0.0641798973083	0.103651046753	-0.0394711494446	n-d	1	Joe
 	1479593458.46	1479593458.55	0.0721671581268	0.0874350070953	-0.0152678489685	d- 	1	Joe
r	1479593458.81	1479593458.96	0.351336956024	0.143830060959	0.207506895065	 -r	1	Joe
a	1479593458.92	1479593459.06	0.10438990593	0.143955945969	-0.0395660400391	r-a	1	Joe
n	1479593459.62	1479593459.75	0.703982114792	0.127681016922	0.57630109787	a-n	1	Joe
a	1479593459.9	1479593459.97	0.279759883881	0.071897983551	0.20786190033	n-a	1	Joe
del	1479593460.24	1479593460.36	0.335956096649	0.127771854401	0.208184242249	a-del	1	Joe
 	1479593460.41	1479593460.52	0.17616891861	0.103806018829	0.0723628997803	del- 	1	Joe
a	1479593460.48	1479593460.6	0.0698521137238	0.121904850006	-0.0520527362823	 -a	1	Joe
l	1479593460.68	1479593460.75	0.202100992203	0.0637288093567	0.138372182846	a-l	1	Joe
l	1479593460.81	1479593460.9	0.12803196907	0.0875618457794	0.040470123291	l-l	1	Joe
 	1479593460.91	1479593461.0	0.0960278511047	0.0953040122986	0.000723838806152	l- 	1	Joe
t	1479593460.99	1479593461.2	0.0801630020142	0.21564912796	-0.135486125946	 -t	1	Joe
h	1479593461.06	1479593461.16	0.0717210769653	0.10388302803	-0.0321619510651	t-h	1	Joe
e	1479593461.13	1479593461.22	0.0720961093903	0.0900168418884	-0.0179207324982	h-e	1	Joe
 	1479593461.14	1479593461.24	0.00810194015503	0.0956239700317	-0.0875220298767	e- 	1	Joe
w	1479593461.92	1479593462.04	0.77569103241	0.128276824951	0.647414207458	 -w	1	Joe
a	1479593462.0	1479593462.17	0.0878720283508	0.163107872009	-0.0752358436584	w-a	1	Joe
y	1479593462.15	1479593462.22	0.141387939453	0.0746228694916	0.0667650699615	a-y	1	Joe
 	1479593462.29	1479593462.36	0.146904945374	0.0722119808197	0.0746929645538	y- 	1	Joe
t	1479593462.38	1479593462.5	0.0885529518127	0.119289159775	-0.030736207962	 -t	1	Joe
o	1479593463.14	1479593463.2	0.75949716568	0.0637140274048	0.695783138275	t-o	1	Joe
 	1479593463.23	1479593463.35	0.0879240036011	0.119315862656	-0.0313918590546	o- 	1	Joe
w	1479593463.3	1479593463.45	0.0716738700867	0.152001142502	-0.0803272724152	 -w	1	Joe
i	1479593463.4	1479593463.48	0.104176998138	0.0717461109161	0.0324308872223	w-i	1	Joe
l	1479593463.58	1479593463.67	0.176995992661	0.0869269371033	0.0900690555573	i-l	1	Joe
d	1479593463.68	1479593463.8	0.103044986725	0.119383096695	-0.0163381099701	l-d	1	Joe
h	1479593464.08	1479593464.15	0.392006158829	0.0715589523315	0.320447206497	d-h	1	Joe
a	1479593464.16	1479593464.31	0.0799949169159	0.151258945465	-0.0712640285492	h-a	1	Joe
c	1479593464.24	1479593464.36	0.0878159999847	0.119702100754	-0.031886100769	a-c	1	Joe
k	1479593464.34	1479593464.44	0.0961649417877	0.104066133499	-0.00790119171143	c-k	1	Joe
s	1479593464.49	1479593464.56	0.152184963226	0.0716881752014	0.0804967880249	k-s	1	Joe
t	1479593465.33	1479593465.61		0.279993057251			2	Joe
h	1479593465.44	1479593465.58	0.112770080566	0.138492107391	-0.025722026825	t-h	2	Joe
e	1479593465.5	1479593465.62	0.0549690723419	0.120276927948	-0.0653078556061	h-e	2	Joe
 	1479593465.63	1479593465.7	0.128489971161	0.0716938972473	0.0567960739136	e- 	2	Joe
q	1479593465.94	1479593466.03	0.312032938004	0.0884759426117	0.223556995392	 -q	2	Joe
